https://www.kaggle.com/heaviside9/sklearn-linear-regression-benchmark,D://crw_data//np.arange\source311,prudential-life-insurance-assessment
https://www.kaggle.com/alishir/iterative-random-forest,D://crw_data//np.arange\source315,tap30challenge
https://www.kaggle.com/wangquan/test1,D://crw_data//np.argmax\source76,ghouls-goblins-and-ghosts-boo
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,crowdflower-search-relevance
https://www.kaggle.com/darrellulm/feature-elimination-another-test-run,D://crw_data//np.array\source1124,mercedes-benz-greener-manufacturing
https://www.kaggle.com/opanichev/lightgbm-and-tf-idf-starter,D://crw_data//np.array\source19,donorschoose-application-screening
https://www.kaggle.com/jonmanly/first-fit-algorithm-two-pass-lb-31907-53,D://crw_data//np.array\source313,santas-uncertain-bags
https://www.kaggle.com/inderpartap15/recurrence-relation,D://crw_data//np.array\source474,integer-sequence-learning
https://www.kaggle.com/director/xgb-0-9674,D://crw_data//np.array\source891,homesite-quote-conversion
https://www.kaggle.com/cttsai/ensemble-of-lightgbm-on-different-distributions,D://crw_data//np.zeros\source141,microsoft-malware-prediction
https://www.kaggle.com/davidshinn/where-are-all-the-gifts,D://crw_data//pd.read_csv\source2771,santas-stolen-sleigh
https://www.kaggle.com/hiendang/compute-auc-on-valid-set,D://crw_data//pd.read_csv\source3198,predict-west-nile-virus
