https://www.kaggle.com/b0untyhunter/xgboost-lasso, House Prices - Advanced Regression Techniques
https://www.kaggle.com/bacalfa/titanic-solution-utility-and-main-scripts, Titanic - Machine Learning from Disaster
https://www.kaggle.com/balajibi/entry-solution-fb-bi, Facebook V: Predicting Check Ins
https://www.kaggle.com/balajibi/facebook-solution-bi-1, Facebook V: Predicting Check Ins
https://www.kaggle.com/batzner/small-dataset-generator, Santa Gift Matching Challenge
https://www.kaggle.com/benhamner/fiddling2, pycon-2015-tutorial
https://www.kaggle.com/bguberfain/v22-classifier, BNP Paribas Cardif Claims Management
https://www.kaggle.com/bhavesh09/onemoremodel, Titanic - Machine Learning from Disaster
https://www.kaggle.com/bhavesh09/removing-all-bad-values, Sberbank Russian Housing Market
https://www.kaggle.com/bhavesh09/titanicsurvivalprediction, Titanic - Machine Learning from Disaster
https://www.kaggle.com/bhavesh302/xgb-onehot-encoding-lb-0-281, Porto Seguro¡¯s Safe Driver Prediction
https://www.kaggle.com/bhuvan93/deepl, Titanic - Machine Learning from Disaster
https://www.kaggle.com/bhuvan93/random-forest-classifier, Titanic - Machine Learning from Disaster
https://www.kaggle.com/bhuvan93/xgboost, Titanic - Machine Learning from Disaster
https://www.kaggle.com/bibhuti93/titanic-analysis-v1-0, Titanic - Machine Learning from Disaster
https://www.kaggle.com/bigdit/test00000, Titanic - Machine Learning from Disaster
https://www.kaggle.com/bineetranjan/gbt-classification, Titanic - Machine Learning from Disaster
https://www.kaggle.com/bineetranjan/titanic-problem-my-first-kaggle, Titanic - Machine Learning from Disaster
https://www.kaggle.com/bluepoplar/try-1, Titanic - Machine Learning from Disaster
https://www.kaggle.com/brajen259/pca-and-xgb, Santander Customer Satisfaction
https://www.kaggle.com/brandao/grid-knn-mins, Facebook V: Predicting Check Ins
https://www.kaggle.com/brandao/test-4, Kobe Bryant Shot Selection
https://www.kaggle.com/brandao/test-6, Kobe Bryant Shot Selection
https://www.kaggle.com/brandao/test-7, Kobe Bryant Shot Selection
https://www.kaggle.com/brandao/teste-5, Kobe Bryant Shot Selection
https://www.kaggle.com/brandao/winner-script, Kobe Bryant Shot Selection
https://www.kaggle.com/brandymat/titanic-kernel-test, Titanic - Machine Learning from Disaster
https://www.kaggle.com/bruceokallau/simple-knn-model-93-accurate, Digit Recognizer
https://www.kaggle.com/bschaefer/frequent-items-per-user-baseline-lb-0-30, Instacart Market Basket Analysis
https://www.kaggle.com/buzzolord/kappavoid-testing, Titanic - Machine Learning from Disaster
https://www.kaggle.com/bwboerman/a-quick-dive-into-h2o-with-python, Titanic - Machine Learning from Disaster
https://www.kaggle.com/caiomsouza/bag-of-apps-keras-11-08-16-no-val, TalkingData Mobile User Demographics
https://www.kaggle.com/canran/titanic-rf, Titanic - Machine Learning from Disaster
https://www.kaggle.com/careyai/san-fran-crime, San Francisco Crime Classification
https://www.kaggle.com/carloshuertas/lol-tell-me-more, Sberbank Russian Housing Market
https://www.kaggle.com/carmnejsu/feature-engineering-different-models, House Prices - Advanced Regression Techniques
https://www.kaggle.com/cast42/calibratedcv-xgboost, Santander Customer Satisfaction
https://www.kaggle.com/cast42/xgboost-example-python, Titanic - Machine Learning from Disaster
https://www.kaggle.com/cast42/xgboost-extra-features, Rossmann Store Sales
https://www.kaggle.com/cast42/xgboost-in-python-with-rmspe-v2, Rossmann Store Sales
https://www.kaggle.com/cbrioso/lightgbm-with-cv, Corporaci¨®n Favorita Grocery Sales Forecasting
https://www.kaggle.com/cesarboucas/oneclasssvm, Bosch Production Line Performance
https://www.kaggle.com/ceshine/pytorch-baseline-model, PUBG Finish Placement Prediction (Kernels Only)
https://www.kaggle.com/ceyarzam/sssss, Digit Recognizer
https://www.kaggle.com/cgallay/random-forest, Titanic - Machine Learning from Disaster
https://www.kaggle.com/chabir/extratreesclassifier-score-0-45-v5, BNP Paribas Cardif Claims Management
https://www.kaggle.com/chappy19910723/tutrial20180702-2, Titanic - Machine Learning from Disaster
https://www.kaggle.com/chechir/export-feats-kernel, Quora Question Pairs
https://www.kaggle.com/chechir/keras-on-labels-and-brands, TalkingData Mobile User Demographics
https://www.kaggle.com/chenhagn/test-1, Digit Recognizer
https://www.kaggle.com/chesters99/titanic-using-svm-classifierx, Titanic - Machine Learning from Disaster
https://www.kaggle.com/chriscc/xgb-cv, Liberty Mutual Group: Property Inspection Prediction
https://www.kaggle.com/chriscc/xgb-py, Liberty Mutual Group: Property Inspection Prediction
https://www.kaggle.com/chrisgundling/anyone-else-try-using-svm, Facebook V: Predicting Check Ins
https://www.kaggle.com/chrisgundling/feature-visualization-with-matplotlib, Facebook V: Predicting Check Ins
https://www.kaggle.com/cilliand/mnist-cnn, Digit Recognizer
https://www.kaggle.com/circledan/kernelbedf88cfa3, Titanic - Machine Learning from Disaster
https://www.kaggle.com/cjansen/magic-numbers-private-lb-0-31647, Sberbank Russian Housing Market
https://www.kaggle.com/ckenlam/talkingdata-retry, TalkingData AdTracking Fraud Detection Challenge
https://www.kaggle.com/clararnoux/titanic-not-failing, Titanic - Machine Learning from Disaster
https://www.kaggle.com/clustifier/7-weeks-mode-lb-51-5, Web Traffic Time Series Forecasting
https://www.kaggle.com/clustifier/8-weeks-median, Web Traffic Time Series Forecasting
https://www.kaggle.com/clustifier/python-median-long-weekend, Web Traffic Time Series Forecasting
https://www.kaggle.com/clustifier/weekend-weekdays, Web Traffic Time Series Forecasting
https://www.kaggle.com/cmadhok94/0-975-accuracy-2-hidden-layer-neural-net, Digit Recognizer
https://www.kaggle.com/code1110/titanic-model-prediction-submission, Titanic - Machine Learning from Disaster
https://www.kaggle.com/coltonpaul/lost-in-a-forest-titanic, Titanic - Machine Learning from Disaster
https://www.kaggle.com/company/facebook-pci, Facebook V: Predicting Check Ins
https://www.kaggle.com/company/kbss-1, Kobe Bryant Shot Selection
https://www.kaggle.com/computermage/test-titanic-survival-script, Titanic - Machine Learning from Disaster
https://www.kaggle.com/cookiepapa/house-prediction-with-lasso-top-10-score, House Prices - Advanced Regression Techniques
https://www.kaggle.com/cooleel/a-quick-try-of-h2o-automl-on-titanic-dataset, Titanic - Machine Learning from Disaster
https://www.kaggle.com/corgicoffee/kernelb4bd873fab, Titanic - Machine Learning from Disaster
https://www.kaggle.com/cttsai/xgb-trial-oct-08, House Prices - Advanced Regression Techniques
https://www.kaggle.com/cttsai/xgb-voting-weighted-goblins," Ghouls, Goblins, and Ghosts... Boo! "
https://www.kaggle.com/cxxacxx/have-a-try-2, House Prices - Advanced Regression Techniques
https://www.kaggle.com/daniglezl/main-1-py, Titanic - Machine Learning from Disaster
https://www.kaggle.com/daniglezl/main-5-py, Titanic - Machine Learning from Disaster
https://www.kaggle.com/daniglezl/main-py, Titanic - Machine Learning from Disaster
https://www.kaggle.com/danofer/python-integer-median-baseline-49-3, Web Traffic Time Series Forecasting
https://www.kaggle.com/danofer/xgb-onehot-encoding-lb-0-281, Porto Seguro¡¯s Safe Driver Prediction
https://www.kaggle.com/danyfang/mnist-competition, Digit Recognizer
https://www.kaggle.com/daskoo/titanic-test-python, Titanic - Machine Learning from Disaster
https://www.kaggle.com/davideng/homeprices, House Prices - Advanced Regression Techniques
https://www.kaggle.com/davideng/titanic-attempt-1-random-forest, Titanic - Machine Learning from Disaster
https://www.kaggle.com/davidfumo/python-median, Web Traffic Time Series Forecasting
https://www.kaggle.com/dearkafka/oscar-wala-actor, Titanic - Machine Learning from Disaster
https://www.kaggle.com/demesgal/magic-numbers, Sberbank Russian Housing Market
https://www.kaggle.com/demoonism/rf-multilabel-framework-lb-0-022475, Santander Product Recommendation
https://www.kaggle.com/devendramittal/randomforest, Liberty Mutual Group: Property Inspection Prediction
https://www.kaggle.com/devinanzelmo/component-cdf-s-and-sample-predictions, How Much Did It Rain?
https://www.kaggle.com/devinanzelmo/fiddling-with-xgb, How Much Did It Rain?
https://www.kaggle.com/devinodsa/titanic, Titanic - Machine Learning from Disaster
https://www.kaggle.com/dex314/magic-numbers-new-change-additional-vars, Sberbank Russian Housing Market
https://www.kaggle.com/dexter22/testing, Titanic - Machine Learning from Disaster
https://www.kaggle.com/dhey24/random-forest-classifier-with-new-features, Titanic - Machine Learning from Disaster
https://www.kaggle.com/dhey24/titanic-intro, Titanic - Machine Learning from Disaster
https://www.kaggle.com/director/simple-xgboost-0-46146, BNP Paribas Cardif Claims Management
https://www.kaggle.com/dish42/getting-started, Titanic - Machine Learning from Disaster
https://www.kaggle.com/dishajindal/linear-svc, Digit Recognizer
https://www.kaggle.com/dishajindal/script2-py, Titanic - Machine Learning from Disaster
https://www.kaggle.com/dishajindal/script-py, Titanic - Machine Learning from Disaster
https://www.kaggle.com/dishajindal/svc-rbf-pca, Digit Recognizer
https://www.kaggle.com/dkozyr/xgboost-tiny, BNP Paribas Cardif Claims Management
https://www.kaggle.com/dlyzer/k-nearest-neighbors, Crowdflower Search Results Relevance
https://www.kaggle.com/dollardollar/importance-of-address-features, San Francisco Crime Classification
https://www.kaggle.com/dollardollar/xgb-with-class-probabilities, TalkingData Mobile User Demographics
https://www.kaggle.com/drarfc/knn-accelerated-v3, Facebook V: Predicting Check Ins
https://www.kaggle.com/drarfc/script-competition-facebook-v-2-1, Facebook V: Predicting Check Ins
https://www.kaggle.com/drasko/1st-python-try-1, Digit Recognizer
https://www.kaggle.com/dreyxvx/titanic, Titanic - Machine Learning from Disaster
https://www.kaggle.com/dstefa01/extraoptimizedtree, BNP Paribas Cardif Claims Management
https://www.kaggle.com/dujianjun79/titanic-machine-learing, Titanic - Machine Learning from Disaster
https://www.kaggle.com/dvasyukova/predict-sales-with-pandas-py, Rossmann Store Sales
https://www.kaggle.com/ed25519/code-taken-from-xkcd-examples-showcase-xkcd-html, Introducing Kaggle Scripts
https://www.kaggle.com/edebrouwer/digit-classifier, Digit Recognizer
https://www.kaggle.com/einsqiang/test-delete, TalkingData Mobile User Demographics
https://www.kaggle.com/ekethio/titanic-second, Titanic - Machine Learning from Disaster
https://www.kaggle.com/elias22/kerneld8b44bc755, Random Acts of Pizza
https://www.kaggle.com/eliotbarr/gridsearch-vs-randomizedsearch-on-xgboostregressor, House Prices - Advanced Regression Techniques
https://www.kaggle.com/eliotbarr/stacking-starter, House Prices - Advanced Regression Techniques
https://www.kaggle.com/eponymous/weighted-models-example, House Prices - Advanced Regression Techniques
https://www.kaggle.com/etherqua/airbnbdemo, Airbnb New User Bookings
https://www.kaggle.com/ezyyyy/silly-silly-data, Sberbank Russian Housing Market
https://www.kaggle.com/fabiendaniel/set-optimal-weights-in-model-averaging-lb-0-283, Porto Seguro¡¯s Safe Driver Prediction
https://www.kaggle.com/feixiaoke/firsttry, Digit Recognizer
https://www.kaggle.com/felsiq/some-amateurish-full-titanic-data-process, Titanic - Machine Learning from Disaster
https://www.kaggle.com/fernandocruz/first-test, Leaf Classification
https://www.kaggle.com/fernandocruz/testetststs, Leaf Classification
https://www.kaggle.com/filatenkova/digit-read, Digit Recognizer
https://www.kaggle.com/flytosky/talking-data, TalkingData Mobile User Demographics
https://www.kaggle.com/forainychen/testsc, Titanic - Machine Learning from Disaster
https://www.kaggle.com/franckjay/easy-peasy-lemon-squeezy, Digit Recognizer
https://www.kaggle.com/francksylla/titanic-machine-learning-from-disaster, Titanic - Machine Learning from Disaster
https://www.kaggle.com/fromage0/testtest, Titanic - Machine Learning from Disaster
https://www.kaggle.com/fzhurd/titanic-suvive20160924v4, Titanic - Machine Learning from Disaster
https://www.kaggle.com/gaborfodor/last-week-1, Bosch Production Line Performance
https://www.kaggle.com/gaborfodor/last-week-xkcd, Expedia Hotel Recommendations
https://www.kaggle.com/ganliu/testwhy, Santander Customer Satisfaction
https://www.kaggle.com/ganliu/xgb-param, Santander Customer Satisfaction
https://www.kaggle.com/garethjns/microsoft-lightgbm-with-parameter-tuning-0-823, Titanic - Machine Learning from Disaster
https://www.kaggle.com/garnetreds7/xgbclassifier, Digit Recognizer
https://www.kaggle.com/gcshekar08/testing-without-correcting-the-data-leakage, Santander Value Prediction Challenge
https://www.kaggle.com/ghozlan/traincsv-numonly-py, Machinery Tube Pricing
https://www.kaggle.com/gilbar/visualizing-data, Santander Customer Satisfaction
https://www.kaggle.com/gilsonfaria/script3-title-dummies, Titanic - Machine Learning from Disaster
https://www.kaggle.com/gilsonfaria/script4-boolsibsp-parch, Titanic - Machine Learning from Disaster
https://www.kaggle.com/gilsonfaria/scriptfinal, Titanic - Machine Learning from Disaster
https://www.kaggle.com/gouxute1/xgboost-and-simple-data-cleaning, Santander Customer Satisfaction
https://www.kaggle.com/gravity/testing-1, Digit Recognizer
https://www.kaggle.com/gshguru/beating-the-benchmark-0-57, Crowdflower Search Results Relevance
https://www.kaggle.com/guillaumegg/titanic-machine-learning, Titanic - Machine Learning from Disaster
https://www.kaggle.com/gunjaagarwal/final-xgboost-try, Sberbank Russian Housing Market
https://www.kaggle.com/gunjan17/mytitanicsolution, Titanic - Machine Learning from Disaster
https://www.kaggle.com/gvyshnya/basic-prophet-ts-forecasting-framework, Recruit Restaurant Visitor Forecasting
https://www.kaggle.com/gvyshnya/gbm-cv-submission-lb-28, Porto Seguro¡¯s Safe Driver Prediction
https://www.kaggle.com/gvyshnya/lightgbm-cv-submission-lb-0-28, Porto Seguro¡¯s Safe Driver Prediction
https://www.kaggle.com/hakeem/stacked-then-averaged-models-0-5697, Mercedes-Benz Greener Manufacturing
https://www.kaggle.com/haphamhoang/ensemble-modeling-for-prediction-house-price, House Prices - Advanced Regression Techniques
https://www.kaggle.com/happycube/python-ver-of-group-1-and-date-trick, Predicting Red Hat Business Value
https://www.kaggle.com/happycube/scirpus-extreme-bayes-faron-36312, Bosch Production Line Performance
https://www.kaggle.com/happycube/simple-cv-example-one-feature-near-rf, BNP Paribas Cardif Claims Management
https://www.kaggle.com/harini5693/data-analysisusingpython, Titanic - Machine Learning from Disaster
https://www.kaggle.com/harshitsaini/clean-character-image, Digit Recognizer
https://www.kaggle.com/harshitsaini/kmeans-kernel, Digit Recognizer
https://www.kaggle.com/hatone/mlpclassifier-with-gridsearchcv, Titanic - Machine Learning from Disaster
https://www.kaggle.com/hawkinsliam/simple-random-forest, Titanic - Machine Learning from Disaster
https://www.kaggle.com/hazarapet/simple-train, Porto Seguro¡¯s Safe Driver Prediction
https://www.kaggle.com/hbajaj/nyc-taxi-fare-rfr-script, New York City Taxi Fare Prediction
https://www.kaggle.com/hcaiaa/my-first-rf, Titanic - Machine Learning from Disaster
https://www.kaggle.com/heaviside9/sklearn-linear-regression-benchmark, Prudential Life Insurance Assessment
https://www.kaggle.com/hehe91/sample, House Prices - Advanced Regression Techniques
https://www.kaggle.com/heibankeli/pca-knn, Digit Recognizer
https://www.kaggle.com/heibankeli/pca-svm1, Digit Recognizer
https://www.kaggle.com/hideki1234/neural-network, Digit Recognizer
https://www.kaggle.com/hongyupan/test1, Titanic - Machine Learning from Disaster
https://www.kaggle.com/huangweijie/kobe-bryant, Kobe Bryant Shot Selection
https://www.kaggle.com/hubifeng/jack-japan-s-python-version, Recruit Restaurant Visitor Forecasting
https://www.kaggle.com/iampotential/load-data-submission-attempt, Home Credit Default Risk
https://www.kaggle.com/iangarland/mnist, Digit Recognizer
https://www.kaggle.com/iasiam/doc2vec-with-xgboost-text-only, Personalized Medicine: Redefining Cancer Treatment
https://www.kaggle.com/ievgenvp/lgbm-custom-randomizedsearchcv-lb-283, Porto Seguro¡¯s Safe Driver Prediction
https://www.kaggle.com/inpefess/xgboost-in-python-with-rmspe, Rossmann Store Sales
https://www.kaggle.com/insaff/trees, BNP Paribas Cardif Claims Management
https://www.kaggle.com/inversion/pls-visualization-2, Santander Customer Satisfaction
https://www.kaggle.com/inversion/visualizing-class-distance, Otto Group Product Classification Challenge
https://www.kaggle.com/isaac7/talking-script1, TalkingData Mobile User Demographics
https://www.kaggle.com/isaac7/visualize-mnist, Digit Recognizer
https://www.kaggle.com/itwalker1618/testa, Titanic - Machine Learning from Disaster
https://www.kaggle.com/iviglious/teamysi-titanic-rf-a, Titanic - Machine Learning from Disaster
https://www.kaggle.com/iwasred/pubg-finish-placement-prediction-1, PUBG Finish Placement Prediction (Kernels Only)
https://www.kaggle.com/izzul02/age-gender-breed-and-name-vs-outcome, Shelter Animal Outcomes
https://www.kaggle.com/jackiezhao/xgboost-v2, Titanic - Machine Learning from Disaster
https://www.kaggle.com/janekk/xgboost-with-optimized-offsets, Prudential Life Insurance Assessment
https://www.kaggle.com/jasonbenner/adaboost-basic, Sberbank Russian Housing Market
https://www.kaggle.com/jasonbenner/lets-try-xgb10, Sberbank Russian Housing Market
https://www.kaggle.com/jasonbenner/ridge-regression-cv-tutorial, Sberbank Russian Housing Market
https://www.kaggle.com/jasonbenner/xgb-lets-try, Sberbank Russian Housing Market
https://www.kaggle.com/jasonbenner/xgb-lets-try-clean-2, Sberbank Russian Housing Market
https://www.kaggle.com/jaycb26/xgbryant, Kobe Bryant Shot Selection
https://www.kaggle.com/jbuchner/random-forest-97-7-stroke-features-gaps-knots, Digit Recognizer
https://www.kaggle.com/jeeban/gbm-trial, Crowdflower Search Results Relevance
https://www.kaggle.com/jeolas/id-survived, Titanic - Machine Learning from Disaster
https://www.kaggle.com/jeshugames2/classification-using-svm, Titanic - Machine Learning from Disaster
https://www.kaggle.com/jiangel/titanic-rf, Titanic - Machine Learning from Disaster
https://www.kaggle.com/joanfo/my-first-kernel, House Prices - Advanced Regression Techniques
https://www.kaggle.com/jojadud/titanic-exploration-1, Titanic - Machine Learning from Disaster
https://www.kaggle.com/journeycheng/script-py, Titanic - Machine Learning from Disaster
https://www.kaggle.com/joydeb28/kernel4ed1a2704a, House Prices - Advanced Regression Techniques
https://www.kaggle.com/joydeb28/svm-model-please-upvote, House Prices - Advanced Regression Techniques
https://www.kaggle.com/jsaguiar/lightgbm-with-simple-features, Home Credit Default Risk
https://www.kaggle.com/jsalas4/workshop, Titanic - Machine Learning from Disaster
https://www.kaggle.com/jtlowery/silly-silly-data, Sberbank Russian Housing Market
https://www.kaggle.com/jtson1213/titanic-decision-tree-classifier, Titanic - Machine Learning from Disaster
https://www.kaggle.com/judata/talkingdata-xgb-param-tuning-rdm-sampling, TalkingData AdTracking Fraud Detection Challenge
https://www.kaggle.com/jugglingjassi/data-analytics-kickoff-titanic-competition, Titanic - Machine Learning from Disaster
https://www.kaggle.com/justdoit/xgboost-in-python-with-rmspe, Rossmann Store Sales
https://www.kaggle.com/justfor/bench-stacked-generalization, Liberty Mutual Group: Property Inspection Prediction
https://www.kaggle.com/justinabel/prud-1, Prudential Life Insurance Assessment
https://www.kaggle.com/jvallej/agregaciones-previouse-applications, Home Credit Default Risk
https://www.kaggle.com/jzp2015011259/test-1, Digit Recognizer
https://www.kaggle.com/kageyama/addnewfeature-lightgbm-with-simple-features, Home Credit Default Risk
https://www.kaggle.com/kevins/models-war, Kobe Bryant Shot Selection
https://www.kaggle.com/kewalshah4/titanic-s-journey, Titanic - Machine Learning from Disaster
https://www.kaggle.com/khyh00/xkcd-style-test, Introducing Kaggle Scripts
https://www.kaggle.com/kmalev/randomforest-alternative-coding-example, Liberty Mutual Group: Property Inspection Prediction
https://www.kaggle.com/knageswara78/my-tatanic-python-solution, Titanic - Machine Learning from Disaster
https://www.kaggle.com/kobakhit/xgboost, Grupo Bimbo Inventory Demand
https://www.kaggle.com/kotaroito/titanic, Titanic - Machine Learning from Disaster
https://www.kaggle.com/kousukekikuchi/testabc, Titanic - Machine Learning from Disaster
https://www.kaggle.com/kranthisai/kranthi, Crowdflower Search Results Relevance
https://www.kaggle.com/kumareshd/chicken-momos-plate-1, TalkingData Mobile User Demographics
https://www.kaggle.com/kyleingraham/titanic-survivor-prediction, Titanic - Machine Learning from Disaster
https://www.kaggle.com/kyleingraham/titanic-survivor-prediction-scikit-learn, Titanic - Machine Learning from Disaster
https://www.kaggle.com/laiwh123/titanic, Titanic - Machine Learning from Disaster
https://www.kaggle.com/lancerts/combined, Crowdflower Search Results Relevance
https://www.kaggle.com/laparrala/first, Titanic - Machine Learning from Disaster
https://www.kaggle.com/ldavim/code01, Titanic - Machine Learning from Disaster
https://www.kaggle.com/leblondmorgan/titanic-machine-learning, Titanic - Machine Learning from Disaster
https://www.kaggle.com/lesibius/naive-bayes-time-only, San Francisco Crime Classification
https://www.kaggle.com/lesibius/time-only-sv, San Francisco Crime Classification
https://www.kaggle.com/letfoolsdie/beat-the-benchmark-0-54940, Predicting Red Hat Business Value
https://www.kaggle.com/lifengmiao/titanic, Titanic - Machine Learning from Disaster
https://www.kaggle.com/lifepreserver/simple-sklearn-randomforestclassifier, Prudential Life Insurance Assessment
https://www.kaggle.com/lindenlu/linden-titanic-script, Titanic - Machine Learning from Disaster
https://www.kaggle.com/lionalio/titanicprediction, Titanic - Machine Learning from Disaster
https://www.kaggle.com/lkirch/testingrossmanndata-ipynb, Rossmann Store Sales
https://www.kaggle.com/llexio/geneticprogramming, Titanic - Machine Learning from Disaster
https://www.kaggle.com/lllinger/crimedistribution-temporal-spatial, San Francisco Crime Classification
https://www.kaggle.com/loikaggle/grid-knn, Facebook V: Predicting Check Ins
https://www.kaggle.com/loikaggle/grid-knn-mins, Facebook V: Predicting Check Ins
https://www.kaggle.com/lolalola/miaowuwu, Sberbank Russian Housing Market
https://www.kaggle.com/longyangking/titantic, Titanic - Machine Learning from Disaster
https://www.kaggle.com/lostking91/titanic, Titanic - Machine Learning from Disaster
https://www.kaggle.com/luistangui/titanicpy, Titanic - Machine Learning from Disaster
https://www.kaggle.com/lumaxy/adversarial-with-feature-importance, Home Credit Default Risk
https://www.kaggle.com/lvraikkonen/logistic-model-using-scikit-learn, Titanic - Machine Learning from Disaster
https://www.kaggle.com/lzzzfelipe/titanic-modelling, Titanic - Machine Learning from Disaster
https://www.kaggle.com/madhurmd/bag-of-apps-keras-11-08-16-no-val, TalkingData Mobile User Demographics
https://www.kaggle.com/madhurmd/new-range, Mercedes-Benz Greener Manufacturing
