https://www.kaggle.com/ogrellier/multi-core-aggregations,D://crw_data//df.iloc\source65,D://crw_data//df.iloc\source65\code\np.sum_sum_replace0.py,93,np.sum(b_s),(b_s).sum(),np.sum,np.ndarray.sum,7.509999999999998e-05,6.929999999999999e-05
https://www.kaggle.com/ogrellier/multi-core-aggregations,D://crw_data//df.iloc\source65,D://crw_data//df.iloc\source65\code\np.sum_sum_replace0.py,93,np.sum(b_s),(b_s).sum(),np.sum,np.ndarray.sum,9.7e-05,6.7e-05
https://www.kaggle.com/ogrellier/multi-core-aggregations,D://crw_data//df.iloc\source65,D://crw_data//df.iloc\source65\code\np.sum_sum_replace0.py,93,np.sum(b_s),(b_s).sum(),np.sum,np.ndarray.sum,0.00012926,7.240000000000001e-05
https://www.kaggle.com/ogrellier/multi-core-aggregations,D://crw_data//df.iloc\source65,D://crw_data//df.iloc\source65\code\np.zeros_empty_replace0.py,397,"np.zeros((len(df),np.unique(y).shape[0]))","np.empty((len(df),np.unique(y).shape[0]));r2[:]=0",np.zeros,np.empty,0.000212267,0.00020873400000000002
https://www.kaggle.com/plantsgo/solution-public-0-471-private-0-505,D://crw_data//df.iloc\source62,D://crw_data//df.iloc\source62\code\np.sum_einsum_replace1.py,253,np.sum(pr*weight),"np.einsum('i->',pr*weight)",np.sum,np.einsum,1.3500000000000001e-05,8.48e-06
https://www.kaggle.com/thamagame/titanic-with-learning-curves,D://crw_data//df.apply\source14,D://crw_data//df.apply\source14\code\pd.DataFrame.ix_replace0.py,120,"train.ix[:,'Pclass':]","train.loc[:,'Pclass':]",pd.DataFrame.ix,pd.DataFrame.loc,0.000290469,0.00028551
https://www.kaggle.com/thamagame/titanic-with-learning-curves,D://crw_data//df.apply\source14,D://crw_data//df.apply\source14\code\pd.DataFrame.ix_replace1.py,121,"test.ix[:,'Pclass':]","test.loc[:,'Pclass':]",pd.DataFrame.ix,pd.DataFrame.loc,0.000317795,0.000305474
https://www.kaggle.com/thamagame/titanic-with-learning-curves,D://crw_data//df.apply\source14,D://crw_data//df.apply\source14\code\pd.DataFrame.ix_replace4.py,154,"train_temp.ix[:,'Pclass':]","train_temp.loc[:,'Pclass':]",pd.DataFrame.ix,pd.DataFrame.loc,0.00026389,0.000248939
https://www.kaggle.com/ymatioun/lightgbm-v1,D://crw_data//df.iloc\source30,D://crw_data//df.iloc\source30\code\pd.Series.apply_map_replace0.py,58,"merged_df['ingredients'].apply(','.join)","merged_df['ingredients'].map(','.join)",pd.Series.apply,pd.Series.map,0.021401153,0.021307528
https://www.kaggle.com/zeta2191622/how-to-get-a-score-of-0-894-in-two-minutes,D://crw_data//np.arange\source150,D://crw_data//np.arange\source150\code\np.full_empty_replace0.py,26,"np.full((1000000,1000),-1,dtype=np.int16)","np.empty((1000000,1000),dtype=np.int16);r2[:]=-1",np.full,np.empty,1.0078945129999999,0.15962357800000002
https://www.kaggle.com/zeta2191622/how-to-get-a-score-of-0-894-in-two-minutes,D://crw_data//np.arange\source150,D://crw_data//np.arange\source150\code\np.full_empty_replace1.py,31,"np.full((1000,1000000),-1,dtype=np.int16)","np.empty((1000,1000000),dtype=np.int16);r2[:]=-1",np.full,np.empty,0.9335777670000001,0.162290935
https://www.kaggle.com/aawadall/deep-neural-net,D://crw_data//df.astype\source2,D://crw_data//df.astype\source2\code\np.sumcount_nonzero_replace0.py,460,np.sum((y_hat==y_star)*y_star*1),np.count_nonzero((y_hat==y_star)*y_star*1),np.sum,np.count_nonzero,5.17e-05,6.8e-05
https://www.kaggle.com/aawadall/deep-neural-net,D://crw_data//df.astype\source2,D://crw_data//df.astype\source2\code\np.sum_einsum_replace0.py,74,"np.sum(t,axis=0)","np.einsum('ij->j',t)",np.sum,np.einsum,0.000139442,0.000179385
https://www.kaggle.com/amazone/lightgbm-regressor,D://crw_data//df.apply\source20,D://crw_data//df.apply\source20\code\pd.Series.apply_map_replace0.py,25,df['pickup_datetime'].apply(lambdax:int(x.split('')[0].split('-')[1])),df['pickup_datetime'].map(lambdax:int(x.split('')[0].split('-')[1])),pd.Series.apply,pd.Series.map,1.1613864329999999,1.1644120820000001
https://www.kaggle.com/ceshine/pytorch-baseline-model,D://crw_data//df.fillna\source48,D://crw_data//df.fillna\source48\code\pd.DataFrame.loc_replace0.py,189,"df.loc[df.rankPoints<0,'rankPoints']","df.ix[df.rankPoints<0,'rankPoints']",pd.DataFrame.loc,pd.DataFrame.ix,0.004023188,0.0055604
https://www.kaggle.com/ceshine/pytorch-baseline-model,D://crw_data//df.fillna\source48,D://crw_data//df.fillna\source48\code\pd.Series.astype_replace0.py,70,df[col].astype(np.float64),df[col].apply(np.float64),pd.Series.astype,pd.Series.apply,0.009864048,0.468383714
https://www.kaggle.com/dollardollar/importance-of-address-features,D://crw_data//df.iloc\source70,D://crw_data//df.iloc\source70\code\pd.DataFrame.loc_replace0.py,103,"train.loc[:,('Category')]","train.ix[:,('Category')]",pd.DataFrame.loc,pd.DataFrame.ix,2.2e-05,3.16e-05
https://www.kaggle.com/dollardollar/importance-of-address-features,D://crw_data//df.iloc\source70,D://crw_data//df.iloc\source70\code\np.zeros_empty_replace0.py,199,np.zeros(merged_data.shape),np.empty(merged_data.shape);r2[:]=0,np.zeros,np.empty,0.0009676180000000001,0.0071193919999999996
https://www.kaggle.com/gvyshnya/gbm-cv-submission-lb-28,D://crw_data//df.fillna\source54,D://crw_data//df.fillna\source54\code\pd.Series.apply_map_replace0.py,345,train_df[f2].apply(lambdax:str(x)),train_df[f2].map(lambdax:str(x)),pd.Series.apply,pd.Series.map,0.205711802,0.208284172
https://www.kaggle.com/lancerts/combined,D://crw_data//np.array\source1007,D://crw_data//np.array\source1007\code\np.where_nonzero_replace0.py,345,np.where(queries[:10158]==q),np.nonzero(queries[:10158]==q),np.where,np.nonzero,6.7e-05,7.509999999999998e-05
https://www.kaggle.com/naropian/narnar-test,D://crw_data//df.apply\source40,D://crw_data//df.apply\source40\code\pd.DataFrame.ix_replace0.py,329,"df_train.ix[:,(df_train.columns!='SalePrice')]","df_train.loc[:,(df_train.columns!='SalePrice')]",pd.DataFrame.ix,pd.DataFrame.loc,0.0006612310000000001,0.00080247
https://www.kaggle.com/nishadi/breeds,D://crw_data//np.append\source30,D://crw_data//np.append\source30\code\np.where_nonzero_replace0.py,213,"np.where(breeds_group[:,(0)]==i)","np.nonzero(breeds_group[:,(0)]==i)",np.where,np.nonzero,3.48e-06,3.77e-06
