,0
0,train_test
1,Y
2,sample_submission
3,n_featuer
4,resource_type
5,feature_name
6,x
7,cross_corr
8,X_t
9,X
10,num_train_data
11,log_feature
12,data
13,idx_corr
14,xx
15,range
16,gb
17,max
18,clr
19,str
20,idx
21,width
22,cct
23,log_loss
24,test
25,print
26,event_type
27,all_data
28,features_norm
29,Y_pred
30,train
31,severity_type
32,Y_corr
33,enumerate
34,clf
35,enc
36,prediction
37,features
38,min
39,yy
40,int
