,0
0,candidate_train_predictors
1,col
2,final_test
3,one_hot_encoded_test_predictors
4,cname
5,final_train
6,my_columns
7,candidate_test_predictors
8,train_data
9,test_predictors
10,train_predictors
11,print
12,low_cardinality_cols
13,one_hot_encoded_training_predictors
14,numeric_cols
15,cols_with_missing
16,output
17,prediction
18,my_imputer
19,my_new_model
20,target
21,test_data
