,0
0,dict
1,embed_size
2,pred_fasttext_test_y
3,x
4,test_df
5,all_embs
6,word
7,batch_size
8,pred_test_y
9,x2
10,Callback
11,opt
12,list
13,drop_ratio
14,model
15,emb_std
16,emb_mean
17,pred_noemb_test_y
18,pred_glove_test_y
19,pred_paragram_test_y
20,train_y
21,embedding_matrix
22,test_X
23,nb_words
24,out_df
25,open
26,maxlen
27,train_X
28,tokenizer
29,embedding_vector
30,word_index
31,embeddings_index
32,max_features
33,i
34,train_df
35,min
36,o
37,inp
38,int
39,x1
40,EMBEDDING_FILE
41,len
