,0
0,pred
1,hist
2,VALID
3,y_valid
4,best
5,y
6,x
7,y_train
8,X
9,X_train
10,X_valid
11,x_prices
12,x_test_prices
13,callbacks_list
14,notebookstart
15,LSTM_PARAM
16,price
17,x_test_sales
18,model_lstm
19,modelstart
20,test
21,print
22,df
23,df2
24,scaler
25,val
26,sales
27,cats
28,x_sales
29,items
30,shops
31,submission
