,0
0,dict
1,col
2,df_test
3,xgb_params
4,y_train
5,df_sub
6,X_train
7,model
8,month_year
9,df_obj
10,id_test
11,df_macro
12,c
13,df_values
14,dtrain
15,X_test
16,X_all
17,df_all
18,dtest
19,print
20,df_train
21,week_year_cnt_map
22,float
23,num_train
24,y_pred
25,df_columns
26,df_numeric
27,month_year_cnt_map
28,num_boost_round
29,week_year
30,len
