,0
0,weights
1,df_test
2,train_generator
3,x
4,validate_generator
5,batch_size
6,test_path
7,test_datagen
8,trn_num
9,list
10,model
11,epochs
12,range
13,datagen
14,validate_path
15,preds
16,pos
17,generator
18,print
19,p_test
20,dim
21,label_map
22,predictions
23,train_path
24,base_model
25,i
26,callbacks
27,Xception
28,learning_rate
29,val_num
30,len
