,0
0,f
1,Y
2,y_valid
3,__name__
4,av_roc
5,valid
6,y
7,roc
8,input_dim
9,Y_valid
10,X
11,X_train
12,X_valid
13,encoder
14,model
15,preds
16,ids
17,X_test
18,kfolds
19,print
20,train
21,nb_folds
22,valid_preds
23,scaler
24,Y_train
25,output_dim
26,submission
27,len
