,0
0,manager
1,finishedd
2,end_idx
3,__name__
4,p
5,work_queue
6,eliteSize
7,start_idx
8,results
9,mutationRate
10,old_dist
11,range
12,new_dist
13,str
14,cities
15,step_size
16,popSize
17,print
18,result_queue
19,pool
20,df
21,length
22,greedy
23,startedd
24,generations
25,i
26,min
27,r
28,new_path
