,0
0,threshold
1,ho_mask
2,preds_test
3,sub
4,nrows
5,holdout_y
6,lr
7,test_df
8,x
9,threshold_best_index
10,counter
11,holdout_preds
12,list
13,model
14,val_idx
15,thresholds
16,idx
17,ids
18,pred_dict
19,depths_df
20,img_size_ori
21,print
22,model_depth
23,ious
24,num_folds
25,batch
26,train_idx
27,enumerate
28,iou_best
29,n
30,i
31,train_df
32,callbacks
33,img_size_target
34,ep
35,holdout_idx
36,threshold_best
37,kf
38,debug
39,best_thres
40,len
