,0
0,shuffle
1,Y
2,test_labels
3,CountVectorizer
4,X
5,train_data
6,data
7,pd_test
8,np_train
9,devdata
10,pd_train
11,type
12,dev_data
13,print
14,np_test
15,vect
16,dev_labels
17,l
18,test_data
19,int
20,train_labels
